taxon	sequenceID	pubmed_id	length	iso_region	iso_country	iso_year	iso_host	iso_source	cg_subtype	hn_subtype	strain
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752466_PB1	SRR28752466_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752467_PB1	SRR28752467_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752468_PB1	SRR28752468_PB1	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752469_PB1	SRR28752469_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752470_PB1	SRR28752470_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752471_PB1	SRR28752471_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752472_PB1	SRR28752472_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752473_PB1	SRR28752473_PB1	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752474_PB1	SRR28752474_PB1	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752475_PB1	SRR28752475_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752476_PB1	SRR28752476_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752477_PB1	SRR28752477_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752478_PB1	SRR28752478_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752479_PB1	SRR28752479_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752480_PB1	SRR28752480_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752481_PB1	SRR28752481_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752482_PB1	SRR28752482_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752483_PB1	SRR28752483_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752484_PB1	SRR28752484_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752485_PB1	SRR28752485_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752486_PB1	SRR28752486_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752487_PB1	SRR28752487_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752488_PB1	SRR28752488_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752489_PB1	SRR28752489_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752490_PB1	SRR28752490_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752491_PB1	SRR28752491_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752492_PB1	SRR28752492_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752493_PB1	SRR28752493_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752494_PB1	SRR28752494_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752495_PB1	SRR28752495_PB1	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752496_PB1	SRR28752496_PB1	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752497_PB1	SRR28752497_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752498_PB1	SRR28752498_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752499_PB1	SRR28752499_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752500_PB1	SRR28752500_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752501_PB1	SRR28752501_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752502_PB1	SRR28752502_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752503_PB1	SRR28752503_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752504_PB1	SRR28752504_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752505_PB1	SRR28752505_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752506_PB1	SRR28752506_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752507_PB1	SRR28752507_PB1	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752508_PB1	SRR28752508_PB1	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752509_PB1	SRR28752509_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752510_PB1	SRR28752510_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752511_PB1	SRR28752511_PB1	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752512_PB1	SRR28752512_PB1	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752513_PB1	SRR28752513_PB1	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752514_PB1	SRR28752514_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752515_PB1	SRR28752515_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752516_PB1	SRR28752516_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752517_PB1	SRR28752517_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752518_PB1	SRR28752518_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752519_PB1	SRR28752519_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752520_PB1	SRR28752520_PB1	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752521_PB1	SRR28752521_PB1	-	-	-	USA	2024	Grackle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752522_PB1	SRR28752522_PB1	-	-	-	USA	2024	Skunk	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752523_PB1	SRR28752523_PB1	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752524_PB1	SRR28752524_PB1	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752525_PB1	SRR28752525_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752526_PB1	SRR28752526_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752527_PB1	SRR28752527_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752528_PB1	SRR28752528_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752529_PB1	SRR28752529_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752530_PB1	SRR28752530_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752531_PB1	SRR28752531_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752532_PB1	SRR28752532_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752533_PB1	SRR28752533_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752534_PB1	SRR28752534_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752535_PB1	SRR28752535_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752536_PB1	SRR28752536_PB1	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752537_PB1	SRR28752537_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752538_PB1	SRR28752538_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752539_PB1	SRR28752539_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752540_PB1	SRR28752540_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752541_PB1	SRR28752541_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752542_PB1	SRR28752542_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752543_PB1	SRR28752543_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752544_PB1	SRR28752544_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752545_PB1	SRR28752545_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752546_PB1	SRR28752546_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752547_PB1	SRR28752547_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752548_PB1	SRR28752548_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752549_PB1	SRR28752549_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752550_PB1	SRR28752550_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752551_PB1	SRR28752551_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752552_PB1	SRR28752552_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752553_PB1	SRR28752553_PB1	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752554_PB1	SRR28752554_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752555_PB1	SRR28752555_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752556_PB1	SRR28752556_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752557_PB1	SRR28752557_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752558_PB1	SRR28752558_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752559_PB1	SRR28752559_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752560_PB1	SRR28752560_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752561_PB1	SRR28752561_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752562_PB1	SRR28752562_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752563_PB1	SRR28752563_PB1	-	-	-	USA	2024	Blackbird	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752564_PB1	SRR28752564_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752565_PB1	SRR28752565_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752566_PB1	SRR28752566_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752567_PB1	SRR28752567_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752568_PB1	SRR28752568_PB1	-	-	-	USA	2024	Raccoon	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752569_PB1	SRR28752569_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752570_PB1	SRR28752570_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752571_PB1	SRR28752571_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752572_PB1	SRR28752572_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752573_PB1	SRR28752573_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752574_PB1	SRR28752574_PB1	-	-	-	USA	2024	Grackle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752575_PB1	SRR28752575_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752576_PB1	SRR28752576_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752577_PB1	SRR28752577_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752578_PB1	SRR28752578_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752579_PB1	SRR28752579_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752580_PB1	SRR28752580_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752581_PB1	SRR28752581_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752582_PB1	SRR28752582_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752583_PB1	SRR28752583_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752584_PB1	SRR28752584_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752585_PB1	SRR28752585_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752586_PB1	SRR28752586_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752587_PB1	SRR28752587_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752588_PB1	SRR28752588_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752589_PB1	SRR28752589_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752590_PB1	SRR28752590_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752591_PB1	SRR28752591_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752592_PB1	SRR28752592_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752593_PB1	SRR28752593_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752594_PB1	SRR28752594_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752595_PB1	SRR28752595_PB1	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752596_PB1	SRR28752596_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752597_PB1	SRR28752597_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752598_PB1	SRR28752598_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752599_PB1	SRR28752599_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752600_PB1	SRR28752600_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752601_PB1	SRR28752601_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752602_PB1	SRR28752602_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752603_PB1	SRR28752603_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752604_PB1	SRR28752604_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752605_PB1	SRR28752605_PB1	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG2_H5N1/member/iav-andersen-h5n1/SRR28752606_PB1	SRR28752606_PB1	-	-	-	USA	2024	Chicken	-	-	H5N1	-
